place_id,name,dow,day,hour,busyness_pct,level,model_version
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,3,thursday,22,24,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,3,thursday,23,15,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,0,11,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,1,3,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,2,2,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,3,2,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,4,1,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,5,3,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,6,13,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,7,20,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,8,31,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,9,39,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,10,49,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,11,60,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,12,69,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,13,66,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,14,67,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,15,60,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,16,57,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,17,57,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,18,55,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,19,49,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,20,40,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,21,32,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,22,27,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,4,friday,23,19,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,0,11,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,1,4,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,2,2,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,3,2,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,4,2,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,5,2,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,6,9,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,7,17,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,8,24,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,9,39,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,10,46,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,11,61,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,12,73,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,13,78,very_busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,14,79,very_busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,15,81,very_busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,16,83,very_busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,17,79,very_busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,18,64,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,19,63,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,20,47,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,21,28,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,22,26,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,5,saturday,23,22,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,0,12,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,1,4,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,2,2,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,3,2,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,4,2,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,5,2,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,6,8,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,7,16,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,8,20,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,9,31,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,10,46,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,11,55,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,12,63,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,13,65,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,14,69,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,15,70,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,16,71,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,17,64,busy,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,18,48,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,19,42,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,20,37,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,21,26,moderate,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,22,16,quiet,gbm_v1
ChIJezBcrvNYwokRCGwwAfivN4g,Sheep Meadow,6,sunday,23,18,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,0,monday,10,16,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,0,monday,11,21,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,0,monday,12,23,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,0,monday,13,21,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,0,monday,14,17,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,0,monday,15,24,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,0,monday,16,26,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,0,monday,17,28,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,1,tuesday,10,21,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,1,tuesday,11,26,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,1,tuesday,12,27,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,1,tuesday,13,23,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,1,tuesday,14,27,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,1,tuesday,15,24,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,1,tuesday,16,27,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,1,tuesday,17,42,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,1,tuesday,18,54,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,2,wednesday,10,30,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,2,wednesday,11,32,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,2,wednesday,12,44,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,2,wednesday,13,45,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,2,wednesday,14,48,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,2,wednesday,15,47,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,2,wednesday,16,47,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,2,wednesday,17,52,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,2,wednesday,18,60,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,3,thursday,10,22,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,3,thursday,11,23,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,3,thursday,12,29,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,3,thursday,13,26,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,3,thursday,14,27,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,3,thursday,15,25,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,3,thursday,16,31,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,3,thursday,17,48,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,3,thursday,18,59,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,4,friday,10,12,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,4,friday,11,18,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,4,friday,12,23,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,4,friday,13,21,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,4,friday,14,24,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,4,friday,15,25,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,4,friday,16,28,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,4,friday,17,46,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,4,friday,18,63,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,5,saturday,10,23,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,5,saturday,11,34,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,5,saturday,12,51,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,5,saturday,13,64,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,5,saturday,14,76,very_busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,5,saturday,15,77,very_busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,5,saturday,16,71,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,5,saturday,17,63,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,5,saturday,18,57,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,6,sunday,10,24,quiet,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,6,sunday,11,33,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,6,sunday,12,42,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,6,sunday,13,48,moderate,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,6,sunday,14,57,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,6,sunday,15,53,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,6,sunday,16,58,busy,gbm_v1
ChIJezRjt1RYwokR6q0tL1pVfHU,Lyric Theatre,6,sunday,17,50,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,0,12,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,1,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,2,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,3,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,4,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,5,14,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,6,13,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,7,13,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,8,20,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,9,31,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,10,43,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,11,51,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,12,55,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,13,71,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,14,72,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,15,73,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,16,68,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,17,65,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,18,63,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,19,60,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,20,44,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,21,44,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,22,35,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,0,monday,23,19,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,0,14,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,1,7,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,2,7,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,3,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,4,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,5,14,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,6,13,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,7,10,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,8,24,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,9,35,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,10,41,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,11,50,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,12,57,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,13,73,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,14,75,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,15,75,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,16,71,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,17,73,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,18,68,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,19,62,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,20,50,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,21,51,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,22,32,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,1,tuesday,23,20,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,0,14,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,1,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,2,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,3,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,4,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,5,14,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,6,12,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,7,12,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,8,29,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,9,39,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,10,42,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,11,50,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,12,62,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,13,73,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,14,77,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,15,77,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,16,73,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,17,75,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,18,70,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,19,66,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,20,50,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,21,50,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,22,35,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,2,wednesday,23,24,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,0,17,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,1,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,2,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,3,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,4,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,5,14,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,6,13,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,7,10,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,8,23,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,9,36,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,10,42,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,11,61,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,12,61,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,13,73,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,14,75,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,15,76,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,16,75,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,17,77,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,18,71,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,19,64,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,20,53,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,21,55,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,22,40,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,3,thursday,23,32,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,0,19,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,1,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,2,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,3,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,4,6,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,5,15,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,6,14,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,7,13,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,8,18,quiet,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,9,32,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,10,41,moderate,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,11,54,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,12,70,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,13,75,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,14,78,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,15,79,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,16,77,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,17,78,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,18,76,very_busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,19,69,busy,gbm_v1
ChIJhRwB-yFawokR5Phil-QQ3zM,Madison Square Garden,4,friday,20,57,busy,gbm_v1
