location_id,day,hour,mean_pickups,mean_dropoffs,mean_activity
242,thursday,19,146.65,111.76,258.41
242,thursday,20,119.75,93.34,213.09
242,thursday,21,101.74,83.96,185.7
242,thursday,22,94.13,88.39,182.52
242,thursday,23,98.41,91.17,189.58
242,tuesday,0,60.55,72.84,133.39
242,tuesday,1,33.28,43.41,76.69
242,tuesday,2,23.09,21.0,44.09
242,tuesday,3,20.12,16.1,36.22
242,tuesday,4,26.51,23.74,50.25
242,tuesday,5,50.95,57.72,108.67
242,tuesday,6,79.86,111.86,191.72
242,tuesday,7,131.63,185.48,317.11
242,tuesday,8,174.87,286.31,461.18
242,tuesday,9,152.05,267.72,419.77
242,tuesday,10,150.64,195.43,346.07
242,tuesday,11,157.11,147.2,304.31
242,tuesday,12,165.2,143.62,308.82
242,tuesday,13,156.11,154.1,310.21
242,tuesday,14,180.71,165.34,346.05
242,tuesday,15,188.73,146.34,335.07
242,tuesday,16,190.63,121.31,311.94
242,tuesday,17,188.96,125.86,314.82
242,tuesday,18,140.53,115.86,256.39
242,tuesday,19,127.88,96.89,224.77
242,tuesday,20,105.89,83.01,188.9
242,tuesday,21,87.85,73.09,160.94
242,tuesday,22,81.05,77.22,158.27
242,tuesday,23,86.93,80.49,167.42
242,wednesday,0,59.73,74.31,134.04
242,wednesday,1,34.61,46.75,81.36
242,wednesday,2,25.29,22.56,47.85
242,wednesday,3,21.98,16.91,38.89
242,wednesday,4,25.88,21.88,47.76
242,wednesday,5,52.43,56.95,109.38
242,wednesday,6,81.43,110.76,192.19
242,wednesday,7,134.25,189.36,323.61
242,wednesday,8,171.69,287.42,459.11
242,wednesday,9,154.08,273.88,427.96
242,wednesday,10,152.79,199.33,352.12
242,wednesday,11,160.15,151.16,311.31
242,wednesday,12,164.1,144.8,308.9
242,wednesday,13,158.52,157.42,315.94
242,wednesday,14,191.48,170.23,361.71
242,wednesday,15,194.17,151.17,345.34
242,wednesday,16,203.93,124.15,328.08
242,wednesday,17,196.66,127.34,324.0
242,wednesday,18,148.63,122.1,270.73
242,wednesday,19,136.07,105.89,241.96
242,wednesday,20,112.63,88.68,201.31
242,wednesday,21,94.34,76.39,170.73
242,wednesday,22,86.51,83.58,170.09
242,wednesday,23,93.48,84.61,178.09
243,friday,0,106.57,188.11,294.68
243,friday,1,79.26,126.22,205.48
243,friday,2,59.91,81.92,141.83
243,friday,3,46.44,51.53,97.97
243,friday,4,56.13,41.15,97.28
243,friday,5,77.18,34.07,111.25
243,friday,6,142.17,50.88,193.05
243,friday,7,240.93,147.39,388.32
243,friday,8,273.33,196.61,469.94
243,friday,9,215.89,151.61,367.5
243,friday,10,177.5,134.2,311.7
243,friday,11,167.55,129.8,297.35
243,friday,12,167.59,132.82,300.41
243,friday,13,165.42,137.81,303.23
243,friday,14,183.67,151.8,335.47
243,friday,15,186.8,161.64,348.44
243,friday,16,181.13,166.97,348.1
243,friday,17,200.33,186.47,386.8
243,friday,18,216.59,205.67,422.26
243,friday,19,208.2,223.43,431.63
243,friday,20,201.27,225.66,426.93
243,friday,21,195.62,239.66,435.28
243,friday,22,200.57,267.55,468.12
243,friday,23,214.2,287.57,501.77
243,monday,0,124.47,170.47,294.94
243,monday,1,91.48,111.43,202.91
243,monday,2,66.93,72.79,139.72
243,monday,3,47.3,46.74,94.04
243,monday,4,54.91,40.34,95.25
243,monday,5,72.62,33.65,106.27
243,monday,6,133.29,47.85,181.14
243,monday,7,214.64,134.07,348.71
243,monday,8,249.1,178.06,427.16
243,monday,9,190.0,144.44,334.44
243,monday,10,153.92,124.48,278.4
243,monday,11,138.79,115.67,254.46
243,monday,12,138.64,116.03,254.67
243,monday,13,141.13,123.24,264.37
243,monday,14,157.2,134.23,291.43
243,monday,15,154.11,140.39,294.5
243,monday,16,150.3,150.01,300.31
243,monday,17,161.38,163.6,324.98
243,monday,18,158.77,173.84,332.61
243,monday,19,138.77,179.13,317.9
243,monday,20,127.64,169.45,297.09
243,monday,21,116.22,171.73,287.95
243,monday,22,115.89,173.17,289.06
243,monday,23,110.77,165.2,275.97
243,saturday,0,184.67,273.9,458.57
243,saturday,1,150.88,212.32,363.2
243,saturday,2,127.64,156.28,283.92
243,saturday,3,110.33,110.04,220.37
243,saturday,4,100.68,89.03,189.71
243,saturday,5,73.3,58.31,131.61
243,saturday,6,97.23,50.25,147.48
243,saturday,7,130.07,80.45,210.52
243,saturday,8,168.36,103.77,272.13
243,saturday,9,190.99,123.98,314.97
243,saturday,10,191.64,149.51,341.15
243,saturday,11,196.97,149.64,346.61
243,saturday,12,197.96,152.0,349.96
243,saturday,13,197.33,164.26,361.59
243,saturday,14,200.22,178.17,378.39
243,saturday,15,206.31,191.92,398.23
243,saturday,16,203.6,193.06,396.66
243,saturday,17,212.65,201.55,414.2
243,saturday,18,223.93,216.49,440.42
243,saturday,19,224.25,227.45,451.7
243,saturday,20,228.69,247.98,476.67
243,saturday,21,225.62,269.15,494.77
243,saturday,22,230.79,297.17,527.96
243,saturday,23,242.16,329.98,572.14
243,sunday,0,219.62,311.64,531.26
243,sunday,1,186.13,254.05,440.18
243,sunday,2,155.71,187.75,343.46
243,sunday,3,140.15,138.02,278.17
243,sunday,4,123.1,111.34,234.44
243,sunday,5,78.75,68.71,147.46
243,sunday,6,93.5,51.1,144.6
243,sunday,7,114.04,67.18,181.22
243,sunday,8,122.31,78.84,201.15
243,sunday,9,157.85,89.01,246.86
243,sunday,10,172.83,124.97,297.8
243,sunday,11,177.74,129.24,306.98
243,sunday,12,184.21,135.35,319.56
243,sunday,13,181.54,150.61,332.15
243,sunday,14,186.08,171.18,357.26
243,sunday,15,186.55,186.02,372.57
243,sunday,16,179.19,187.12,366.31
243,sunday,17,178.23,191.21,369.44
243,sunday,18,184.45,201.74,386.19
243,sunday,19,177.0,211.31,388.31
243,sunday,20,170.73,219.95,390.68
243,sunday,21,171.78,226.59,398.37
243,sunday,22,170.01,228.35,398.36
243,sunday,23,168.01,214.41,382.42
243,thursday,0,95.45,162.11,257.56
243,thursday,1,69.88,103.07,172.95
243,thursday,2,49.88,63.14,113.02
243,thursday,3,37.56,41.25,78.81
243,thursday,4,48.52,34.96,83.48
243,thursday,5,71.99,30.7,102.69
243,thursday,6,139.7,49.2,188.9
243,thursday,7,236.65,142.84,379.49
243,thursday,8,279.07,192.27,471.34
243,thursday,9,223.77,152.48,376.25
243,thursday,10,177.52,132.89,310.41
243,thursday,11,159.16,121.79,280.95
243,thursday,12,158.57,125.92,284.49
243,thursday,13,159.54,129.36,288.9
243,thursday,14,173.88,141.22,315.1
243,thursday,15,170.01,152.8,322.81
243,thursday,16,169.63,160.2,329.83
243,thursday,17,187.72,180.08,367.8
243,thursday,18,196.11,199.98,396.09
243,thursday,19,176.94,208.11,385.05
243,thursday,20,168.75,212.84,381.59
243,thursday,21,155.08,223.95,379.03
243,thursday,22,151.7,231.16,382.86
243,thursday,23,151.48,226.66,378.14
243,tuesday,0,73.5,123.85,197.35
243,tuesday,1,48.71,73.58,122.29
243,tuesday,2,34.66,44.73,79.39
243,tuesday,3,25.99,27.52,53.51
243,tuesday,4,42.0,26.11,68.11
243,tuesday,5,69.31,27.52,96.83
243,tuesday,6,134.84,44.85,179.69
243,tuesday,7,231.75,142.77,374.52
243,tuesday,8,272.29,187.06,459.35
243,tuesday,9,211.95,146.65,358.6
243,tuesday,10,162.11,126.7,288.81
243,tuesday,11,144.51,114.36,258.87
243,tuesday,12,142.76,117.16,259.92
243,tuesday,13,143.29,121.33,264.62
243,tuesday,14,165.77,137.91,303.68
243,tuesday,15,163.64,150.39,314.03
243,tuesday,16,156.74,154.3,311.04
243,tuesday,17,171.57,171.47,343.04
243,tuesday,18,172.91,182.33,355.24
243,tuesday,19,149.58,187.64,337.22
243,tuesday,20,139.01,191.61,330.62
243,tuesday,21,128.27,196.59,324.86
243,tuesday,22,127.02,201.41,328.43
243,tuesday,23,122.4,187.86,310.26
243,wednesday,0,83.05,144.03,227.08
243,wednesday,1,59.43,87.76,147.19
243,wednesday,2,44.48,56.12,100.6
243,wednesday,3,33.1,35.89,68.99
243,wednesday,4,45.73,29.11,74.84
243,wednesday,5,71.17,27.41,98.58
243,wednesday,6,140.85,46.8,187.65
243,wednesday,7,237.25,144.34,381.59
243,wednesday,8,270.63,185.39,456.02
243,wednesday,9,213.89,146.08,359.97
243,wednesday,10,169.97,120.85,290.82
243,wednesday,11,150.54,111.54,262.08
243,wednesday,12,148.27,118.82,267.09
243,wednesday,13,148.07,122.09,270.16
243,wednesday,14,160.11,135.94,296.05
243,wednesday,15,160.04,145.52,305.56
243,wednesday,16,156.17,157.43,313.6
243,wednesday,17,175.13,173.56,348.69
243,wednesday,18,182.93,189.92,372.85
243,wednesday,19,161.69,199.91,361.6
243,wednesday,20,151.49,201.96,353.45
243,wednesday,21,140.81,215.11,355.92
243,wednesday,22,138.57,216.32,354.89
243,wednesday,23,131.09,207.64,338.73
244,friday,0,159.22,239.29,398.51
244,friday,1,95.65,161.93,257.58
244,friday,2,65.25,112.5,177.75
244,friday,3,56.57,77.29,133.86
244,friday,4,74.51,79.35,153.86
244,friday,5,104.56,102.54,207.1
244,friday,6,187.67,259.75,447.42
244,friday,7,322.23,325.73,647.96
244,friday,8,361.17,430.82,791.99
244,friday,9,296.61,371.57,668.18
244,friday,10,264.07,277.61,541.68
244,friday,11,259.37,234.17,493.54
244,friday,12,262.98,233.25,496.23
244,friday,13,257.7,232.27,489.97
244,friday,14,290.14,237.17,527.31
244,friday,15,297.59,238.27,535.86
244,friday,16,306.4,223.84,530.24
244,friday,17,320.81,246.31,567.12
244,friday,18,333.84,286.21,620.05
244,friday,19,349.39,304.08,653.47
244,friday,20,318.84,288.83,607.67
244,friday,21,290.72,280.1,570.82
244,friday,22,305.67,319.13,624.8
244,friday,23,308.94,346.81,655.75
244,monday,0,156.93,227.58,384.51
244,monday,1,93.91,146.4,240.31
244,monday,2,66.07,100.79,166.86
244,monday,3,56.8,69.39,126.19
244,monday,4,70.11,73.89,144.0
244,monday,5,102.84,99.59,202.43
244,monday,6,173.9,245.18,419.08
244,monday,7,293.92,299.28,593.2
244,monday,8,326.61,393.03,719.64
244,monday,9,262.22,356.04,618.26
244,monday,10,230.45,261.3,491.75
244,monday,11,221.68,218.13,439.81
244,monday,12,223.34,214.33,437.67
244,monday,13,226.84,222.62,449.46
244,monday,14,252.47,225.07,477.54
244,monday,15,267.59,219.61,487.2
244,monday,16,266.75,199.97,466.72
244,monday,17,275.66,219.49,495.15
244,monday,18,254.72,239.4,494.12
244,monday,19,246.17,223.79,469.96
244,monday,20,220.07,211.7,431.77
244,monday,21,190.57,208.37,398.94
244,monday,22,185.26,232.08,417.34
244,monday,23,178.8,225.75,404.55
244,saturday,0,243.67,328.29,571.96
244,saturday,1,163.69,267.69,431.38
244,saturday,2,118.26,217.65,335.91
244,saturday,3,91.32,170.76,262.08
244,saturday,4,92.97,146.79,239.76
244,saturday,5,97.57,110.14,207.71
244,saturday,6,138.52,207.5,346.02
244,saturday,7,207.12,211.18,418.3
244,saturday,8,232.17,188.17,420.34
244,saturday,9,250.48,199.36,449.84
244,saturday,10,241.4,201.89,443.29
244,saturday,11,246.64,200.02,446.66
244,saturday,12,254.0,207.39,461.39
244,saturday,13,255.4,216.82,472.22
244,saturday,14,272.05,235.43,507.48
244,saturday,15,280.88,247.95,528.83
244,saturday,16,275.69,246.54,522.23
244,saturday,17,282.24,260.37,542.61
244,saturday,18,307.48,301.9,609.38
244,saturday,19,328.09,314.73,642.82
244,saturday,20,324.54,321.02,645.56
244,saturday,21,299.94,307.57,607.51
244,saturday,22,312.92,337.79,650.71
244,saturday,23,341.11,364.7,705.81
244,sunday,0,280.64,356.44,637.08
244,sunday,1,200.98,313.93,514.91
244,sunday,2,140.23,248.85,389.08
244,sunday,3,108.5,203.56,312.06
244,sunday,4,103.33,169.22,272.55
244,sunday,5,100.46,119.43,219.89
244,sunday,6,133.16,208.17,341.33
244,sunday,7,182.9,200.64,383.54
244,sunday,8,176.49,155.98,332.47
244,sunday,9,198.72,142.45,341.17
244,sunday,10,213.69,157.46,371.15
244,sunday,11,216.26,176.68,392.94
244,sunday,12,219.28,192.22,411.5
244,sunday,13,227.34,194.02,421.36
244,sunday,14,242.36,210.56,452.92
244,sunday,15,248.22,228.83,477.05
244,sunday,16,234.5,225.53,460.03
244,sunday,17,238.01,236.31,474.32
244,sunday,18,251.6,266.07,517.67
244,sunday,19,260.68,274.43,535.11
244,sunday,20,255.19,267.69,522.88
244,sunday,21,239.45,268.12,507.57
244,sunday,22,238.13,291.23,529.36
244,sunday,23,224.42,286.55,510.97
244,thursday,0,144.38,206.28,350.66
244,thursday,1,85.38,131.73,217.11
244,thursday,2,60.46,92.01,152.47
244,thursday,3,53.39,64.48,117.87
244,thursday,4,70.36,64.04,134.4
244,thursday,5,103.12,96.16,199.28
244,thursday,6,186.6,257.98,444.58
244,thursday,7,319.87,321.81,641.68
244,thursday,8,361.39,424.8,786.19
244,thursday,9,301.42,382.56,683.98
244,thursday,10,258.08,280.93,539.01
244,thursday,11,247.63,235.05,482.68
244,thursday,12,257.29,230.71,488.0
244,thursday,13,252.9,235.02,487.92
244,thursday,14,280.67,242.89,523.56
244,thursday,15,294.44,239.91,534.35
244,thursday,16,302.24,216.19,518.43
244,thursday,17,314.57,229.02,543.59
244,thursday,18,305.1,257.72,562.82
244,thursday,19,299.67,257.92,557.59
244,thursday,20,265.47,253.93,519.4
244,thursday,21,238.31,260.0,498.31
244,thursday,22,236.79,286.58,523.37
244,thursday,23,228.02,288.07,516.09
244,tuesday,0,121.03,174.78,295.81
244,tuesday,1,67.52,102.66,170.18
244,tuesday,2,47.96,67.96,115.92
244,tuesday,3,44.86,45.77,90.63
244,tuesday,4,65.57,52.96,118.53
244,tuesday,5,98.3,92.12,190.42
244,tuesday,6,177.75,251.16,428.91
244,tuesday,7,309.9,311.23,621.13
244,tuesday,8,349.91,421.74,771.65
244,tuesday,9,285.3,384.59,669.89
244,tuesday,10,244.13,272.59,516.72
244,tuesday,11,231.98,225.01,456.99
244,tuesday,12,235.11,219.87,454.98
244,tuesday,13,235.22,228.11,463.33
244,tuesday,14,269.12,236.52,505.64
244,tuesday,15,278.75,228.11,506.86
244,tuesday,16,290.6,206.18,496.78
244,tuesday,17,302.11,220.4,522.51
244,tuesday,18,277.29,243.66,520.95
244,tuesday,19,273.07,240.5,513.57
244,tuesday,20,235.87,228.84,464.71
244,tuesday,21,203.75,234.91,438.66
244,tuesday,22,203.16,257.32,460.48
244,tuesday,23,191.18,251.03,442.21
244,wednesday,0,129.47,185.75,315.22
244,wednesday,1,76.73,117.46,194.19
244,wednesday,2,58.7,81.01,139.71
244,wednesday,3,52.11,53.02,105.13
244,wednesday,4,67.7,58.41,126.11
244,wednesday,5,99.28,95.75,195.03
244,wednesday,6,182.91,259.64,442.55
244,wednesday,7,318.53,317.68,636.21
244,wednesday,8,352.62,422.25,774.87
244,wednesday,9,291.39,382.56,673.95
244,wednesday,10,250.73,274.37,525.1
244,wednesday,11,239.63,221.48,461.11
244,wednesday,12,242.41,219.36,461.77
244,wednesday,13,241.3,230.0,471.3
244,wednesday,14,271.13,234.24,505.37
244,wednesday,15,283.44,233.51,516.95
244,wednesday,16,298.72,211.02,509.74
244,wednesday,17,311.69,230.42,542.11
244,wednesday,18,291.17,253.14,544.31
244,wednesday,19,293.43,256.41,549.84
244,wednesday,20,258.63,248.07,506.7
244,wednesday,21,222.45,245.61,468.06
244,wednesday,22,220.29,270.23,490.52
244,wednesday,23,209.58,264.81,474.39
245,friday,0,14.63,14.6,29.23
245,friday,1,8.2,9.26,17.46
245,friday,2,5.88,6.03,11.91
245,friday,3,3.95,4.89,8.84
245,friday,4,6.08,5.89,11.97
245,friday,5,13.09,6.9,19.99
245,friday,6,16.93,14.93,31.86
245,friday,7,31.85,22.96,54.81
245,friday,8,36.91,39.43,76.34
245,friday,9,30.27,33.87,64.14
245,friday,10,28.98,28.04,57.02
245,friday,11,29.66,25.44,55.1
245,friday,12,26.98,25.53,52.51
245,friday,13,30.53,28.96,59.49
245,friday,14,36.63,33.44,70.07
245,friday,15,38.14,36.35,74.49
245,friday,16,37.46,35.9,73.36
245,friday,17,40.49,34.75,75.24
245,friday,18,35.39,33.9,69.29
245,friday,19,34.7,35.16,69.86
245,friday,20,27.82,30.25,58.07
245,friday,21,25.52,26.48,52.0
245,friday,22,25.2,31.3,56.5
245,friday,23,30.96,33.31,64.27
245,monday,0,12.41,12.17,24.58
245,monday,1,6.87,7.54,14.41
245,monday,2,5.07,4.75,9.82
245,monday,3,4.78,4.07,8.85
245,monday,4,6.45,4.98,11.43
245,monday,5,12.04,6.32,18.36
245,monday,6,17.12,11.54,28.66
245,monday,7,28.13,22.6,50.73
245,monday,8,34.4,33.05,67.45
245,monday,9,26.37,26.56,52.93
245,monday,10,23.65,21.92,45.57
245,monday,11,23.52,19.76,43.28
245,monday,12,23.03,20.78,43.81
245,monday,13,26.78,22.83,49.61
245,monday,14,30.34,28.92,59.26
245,monday,15,32.74,31.64,64.38
245,monday,16,29.83,28.12,57.95
245,monday,17,28.41,27.19,55.6
245,monday,18,21.3,25.69,46.99
245,monday,19,18.42,18.99,37.41
245,monday,20,18.08,16.55,34.63
245,monday,21,13.65,15.11,28.76
245,monday,22,12.48,14.81,27.29
245,monday,23,13.66,14.58,28.24
245,saturday,0,28.09,27.36,55.45
245,saturday,1,25.01,19.64,44.65
245,saturday,2,19.32,15.35,34.67
245,saturday,3,10.75,11.56,22.31
245,saturday,4,8.58,9.09,17.67
245,saturday,5,10.45,8.31,18.76
245,saturday,6,12.45,11.76,24.21
245,saturday,7,18.29,15.45,33.74
245,saturday,8,17.88,19.31,37.19
245,saturday,9,20.64,21.55,42.19
245,saturday,10,24.51,22.87,47.38
245,saturday,11,26.11,22.78,48.89
245,saturday,12,26.64,23.91,50.55
245,saturday,13,28.96,24.06,53.02
245,saturday,14,28.07,27.09,55.16
245,saturday,15,30.7,27.14,57.84
245,saturday,16,32.06,27.88,59.94
245,saturday,17,32.33,28.09,60.42
245,saturday,18,32.89,28.95,61.84
245,saturday,19,32.99,31.36,64.35
245,saturday,20,28.93,30.07,59.0
245,saturday,21,27.11,30.3,57.41
245,saturday,22,26.6,33.22,59.82
245,saturday,23,32.8,35.87,68.67
245,sunday,0,31.78,30.07,61.85
245,sunday,1,28.72,22.92,51.64
245,sunday,2,22.21,17.6,39.81
245,sunday,3,12.63,13.5,26.13
245,sunday,4,10.33,10.4,20.73
245,sunday,5,10.31,7.59,17.9
245,sunday,6,10.94,10.5,21.44
245,sunday,7,14.98,12.74,27.72
245,sunday,8,14.27,14.05,28.32
245,sunday,9,18.55,19.21,37.76
245,sunday,10,21.5,24.42,45.92
245,sunday,11,21.93,25.6,47.53
245,sunday,12,22.42,26.27,48.69
245,sunday,13,24.36,24.4,48.76
245,sunday,14,25.41,24.93,50.34
245,sunday,15,26.79,25.53,52.32
245,sunday,16,28.97,21.68,50.65
245,sunday,17,28.4,21.93,50.33
245,sunday,18,26.62,21.42,48.04
245,sunday,19,23.19,20.06,43.25
245,sunday,20,22.3,18.85,41.15
245,sunday,21,19.49,17.52,37.01
245,sunday,22,17.09,17.88,34.97
245,sunday,23,17.69,16.99,34.68
245,thursday,0,11.57,12.76,24.33
245,thursday,1,7.75,8.2,15.95
245,thursday,2,5.66,5.02,10.68
245,thursday,3,4.75,4.19,8.94
245,thursday,4,6.3,5.18,11.48
245,thursday,5,11.92,5.75,17.67
245,thursday,6,17.59,13.19,30.78
245,thursday,7,32.2,22.03,54.23
245,thursday,8,39.39,36.73,76.12
245,thursday,9,30.23,30.8,61.03
245,thursday,10,26.75,26.27,53.02
245,thursday,11,26.95,23.34,50.29
245,thursday,12,27.84,23.48,51.32
245,thursday,13,28.2,26.9,55.1
245,thursday,14,33.54,32.4,65.94
245,thursday,15,35.91,35.53,71.44
245,thursday,16,35.15,33.95,69.1
245,thursday,17,35.14,35.27,70.41
245,thursday,18,29.34,31.98,61.32
245,thursday,19,24.73,26.96,51.69
245,thursday,20,21.25,23.15,44.4
245,thursday,21,19.06,21.92,40.98
245,thursday,22,18.77,22.7,41.47
245,thursday,23,18.25,21.38,39.63
245,tuesday,0,10.05,10.19,20.24
245,tuesday,1,4.98,6.01,10.99
245,tuesday,2,3.76,3.57,7.33
245,tuesday,3,3.54,2.7,6.24
245,tuesday,4,5.2,3.75,8.95
245,tuesday,5,11.69,5.07,16.76
245,tuesday,6,17.85,12.93,30.78
245,tuesday,7,31.08,19.97,51.05
245,tuesday,8,38.41,36.92,75.33
245,tuesday,9,27.37,33.98,61.35
245,tuesday,10,27.09,24.52,51.61
245,tuesday,11,26.07,21.31,47.38
245,tuesday,12,25.98,22.35,48.33
245,tuesday,13,27.22,24.98,52.2
245,tuesday,14,31.56,28.77,60.33
245,tuesday,15,33.48,31.27,64.75
245,tuesday,16,32.08,30.23,62.31
245,tuesday,17,30.52,28.84,59.36
245,tuesday,18,25.06,28.55,53.61
245,tuesday,19,20.02,23.35,43.37
245,tuesday,20,18.84,18.84,37.68
245,tuesday,21,14.38,17.35,31.73
245,tuesday,22,14.42,17.94,32.36
245,tuesday,23,13.87,15.93,29.8
245,wednesday,0,10.52,11.05,21.57
245,wednesday,1,5.68,6.81,12.49
245,wednesday,2,4.05,4.02,8.07
245,wednesday,3,3.58,3.52,7.1
245,wednesday,4,4.98,4.16,9.14
245,wednesday,5,11.53,5.89,17.42
245,wednesday,6,16.81,14.62,31.43
245,wednesday,7,32.16,21.48,53.64
245,wednesday,8,40.66,37.9,78.56
245,wednesday,9,29.96,33.07,63.03
245,wednesday,10,26.84,25.59,52.43
245,wednesday,11,26.16,21.09,47.25
245,wednesday,12,25.14,21.8,46.94
245,wednesday,13,28.53,26.52,55.05
245,wednesday,14,33.8,31.23,65.03
245,wednesday,15,35.13,32.84,67.97
245,wednesday,16,33.66,31.3,64.96
245,wednesday,17,33.12,30.9,64.02
245,wednesday,18,26.24,31.43,57.67
245,wednesday,19,21.48,26.38,47.86
245,wednesday,20,20.03,21.73,41.76
245,wednesday,21,17.88,20.45,38.33
245,wednesday,22,17.28,21.11,38.39
245,wednesday,23,16.46,18.17,34.63
246,friday,0,270.65,213.08,483.73
246,friday,1,159.61,133.75,293.36
246,friday,2,116.32,80.66,196.98
246,friday,3,95.92,51.25,147.17
246,friday,4,65.61,41.31,106.92
246,friday,5,64.02,85.98,150.0
246,friday,6,124.89,176.54,301.43
246,friday,7,211.66,353.22,564.88
246,friday,8,287.57,538.37,825.94
246,friday,9,270.07,525.65,795.72
246,friday,10,274.46,441.31,715.77
246,friday,11,322.3,407.25,729.55
246,friday,12,369.76,393.68,763.44
246,friday,13,407.39,386.46,793.85
246,friday,14,446.89,401.24,848.13
246,friday,15,514.4,426.04,940.44
246,friday,16,552.82,434.87,987.69
246,friday,17,660.22,512.8,1173.02
246,friday,18,728.28,607.09,1335.37
246,friday,19,702.88,606.99,1309.87
246,friday,20,607.49,492.07,1099.56
246,friday,21,560.85,414.03,974.88
246,friday,22,546.44,422.64,969.08
246,friday,23,467.43,456.66,924.09
246,monday,0,134.18,124.2,258.38
246,monday,1,87.35,73.51,160.86
246,monday,2,67.95,42.96,110.91
246,monday,3,65.74,28.3,94.04
246,monday,4,56.39,30.66,87.05
246,monday,5,56.5,73.38,129.88
246,monday,6,124.89,184.75,309.64
246,monday,7,217.56,413.35,630.91
246,monday,8,315.93,673.47,989.4
246,monday,9,272.51,685.21,957.72
246,monday,10,244.86,488.93,733.79
246,monday,11,285.99,400.25,686.24
246,monday,12,322.43,367.38,689.81
246,monday,13,363.61,351.57,715.18
246,monday,14,398.77,358.58,757.35
246,monday,15,476.75,388.37,865.12
246,monday,16,526.38,379.55,905.93
246,monday,17,664.84,468.83,1133.67
246,monday,18,675.87,580.07,1255.94
246,monday,19,544.93,440.56,985.49
246,monday,20,575.74,339.14,914.88
246,monday,21,568.3,302.19,870.49
246,monday,22,453.38,241.76,695.14
246,monday,23,258.07,161.54,419.61
246,saturday,0,350.91,416.69,767.6
246,saturday,1,293.11,305.89,599.0
246,saturday,2,274.15,222.01,496.16
246,saturday,3,264.02,139.61,403.63
246,saturday,4,140.09,87.64,227.73
246,saturday,5,57.26,61.36,118.62
246,saturday,6,66.44,110.51,176.95
246,saturday,7,90.95,161.47,252.42
246,saturday,8,138.67,251.15,389.82
246,saturday,9,205.32,388.92,594.24
246,saturday,10,296.57,460.83,757.4
246,saturday,11,405.41,521.37,926.78
246,saturday,12,479.26,521.07,1000.33
246,saturday,13,541.49,526.9,1068.39
246,saturday,14,559.11,558.31,1117.42
246,saturday,15,611.71,568.83,1180.54
246,saturday,16,643.76,576.43,1220.19
246,saturday,17,681.38,629.48,1310.86
246,saturday,18,700.55,669.69,1370.24
246,saturday,19,680.85,628.02,1308.87
246,saturday,20,598.98,535.93,1134.91
246,saturday,21,566.42,454.7,1021.12
246,saturday,22,540.81,457.53,998.34
246,saturday,23,496.99,516.48,1013.47
246,sunday,0,402.41,475.74,878.15
246,sunday,1,354.12,345.76,699.88
246,sunday,2,319.02,230.62,549.64
246,sunday,3,303.16,152.6,455.76
246,sunday,4,169.02,93.9,262.92
246,sunday,5,59.83,64.07,123.9
246,sunday,6,64.95,102.47,167.42
246,sunday,7,77.57,164.25,241.82
246,sunday,8,111.86,285.99,397.85
246,sunday,9,169.93,389.92,559.85
246,sunday,10,256.01,435.02,691.03
246,sunday,11,347.15,462.02,809.17
246,sunday,12,422.4,456.34,878.74
246,sunday,13,462.16,455.36,917.52
246,sunday,14,486.84,439.8,926.64
246,sunday,15,514.66,437.91,952.57
246,sunday,16,540.07,418.97,959.04
246,sunday,17,565.74,440.06,1005.8
246,sunday,18,503.66,460.52,964.18
246,sunday,19,412.64,383.47,796.11
246,sunday,20,371.4,332.21,703.61
246,sunday,21,351.65,280.9,632.55
246,sunday,22,315.69,248.9,564.59
246,sunday,23,221.15,184.42,405.57
246,thursday,0,234.01,202.14,436.15
246,thursday,1,170.93,112.32,283.25
246,thursday,2,140.61,59.74,200.35
246,thursday,3,116.47,37.89,154.36
246,thursday,4,68.75,35.22,103.97
246,thursday,5,64.17,90.11,154.28
246,thursday,6,135.44,222.42,357.86
246,thursday,7,260.31,536.47,796.78
246,thursday,8,393.37,857.11,1250.48
246,thursday,9,357.16,866.99,1224.15
246,thursday,10,321.46,597.59,919.05
246,thursday,11,372.16,474.84,847.0
246,thursday,12,410.3,440.76,851.06
246,thursday,13,454.87,416.6,871.47
246,thursday,14,499.84,422.46,922.3
246,thursday,15,574.26,452.38,1026.64
246,thursday,16,629.73,466.47,1096.2
246,thursday,17,793.98,610.31,1404.29
246,thursday,18,876.3,817.96,1694.26
246,thursday,19,833.78,687.5,1521.28
246,thursday,20,851.91,500.99,1352.9
246,thursday,21,789.77,428.88,1218.65
246,thursday,22,653.15,386.93,1040.08
246,thursday,23,447.12,310.72,757.84
246,tuesday,0,141.83,95.77,237.6
246,tuesday,1,71.66,56.52,128.18
246,tuesday,2,44.4,28.73,73.13
246,tuesday,3,30.1,20.1,50.2
246,tuesday,4,33.58,31.38,64.96
246,tuesday,5,53.61,85.28,138.89
246,tuesday,6,131.89,225.32,357.21
246,tuesday,7,257.3,537.87,795.17
246,tuesday,8,395.83,894.25,1290.08
246,tuesday,9,344.83,912.63,1257.46
246,tuesday,10,302.11,617.67,919.78
246,tuesday,11,353.87,474.12,827.99
246,tuesday,12,380.78,430.56,811.34
246,tuesday,13,429.09,403.51,832.6
246,tuesday,14,474.17,412.32,886.49
246,tuesday,15,558.48,449.98,1008.46
246,tuesday,16,628.36,445.37,1073.73
246,tuesday,17,814.29,556.01,1370.3
