station_complex_id,station_complex,day,hour,mean_ridership
314,66 St-Lincoln Center (1),saturday,20,571.7
314,66 St-Lincoln Center (1),saturday,21,963.2
314,66 St-Lincoln Center (1),saturday,22,888.8
314,66 St-Lincoln Center (1),saturday,23,607.8
314,66 St-Lincoln Center (1),sunday,0,150.6
314,66 St-Lincoln Center (1),sunday,1,58.3
314,66 St-Lincoln Center (1),sunday,2,19.2
314,66 St-Lincoln Center (1),sunday,3,6.4
314,66 St-Lincoln Center (1),sunday,4,7.8
314,66 St-Lincoln Center (1),sunday,5,18.0
314,66 St-Lincoln Center (1),sunday,6,38.9
314,66 St-Lincoln Center (1),sunday,7,67.8
314,66 St-Lincoln Center (1),sunday,8,135.8
314,66 St-Lincoln Center (1),sunday,9,214.1
314,66 St-Lincoln Center (1),sunday,10,327.6
314,66 St-Lincoln Center (1),sunday,11,443.8
314,66 St-Lincoln Center (1),sunday,12,557.6
314,66 St-Lincoln Center (1),sunday,13,577.4
314,66 St-Lincoln Center (1),sunday,14,624.3
314,66 St-Lincoln Center (1),sunday,15,738.6
314,66 St-Lincoln Center (1),sunday,16,811.1
314,66 St-Lincoln Center (1),sunday,17,914.3
314,66 St-Lincoln Center (1),sunday,18,853.4
314,66 St-Lincoln Center (1),sunday,19,556.3
314,66 St-Lincoln Center (1),sunday,20,393.0
314,66 St-Lincoln Center (1),sunday,21,376.7
314,66 St-Lincoln Center (1),sunday,22,283.3
314,66 St-Lincoln Center (1),sunday,23,138.7
314,66 St-Lincoln Center (1),thursday,0,96.2
314,66 St-Lincoln Center (1),thursday,1,41.1
314,66 St-Lincoln Center (1),thursday,2,11.3
314,66 St-Lincoln Center (1),thursday,3,6.3
314,66 St-Lincoln Center (1),thursday,4,11.3
314,66 St-Lincoln Center (1),thursday,5,41.3
314,66 St-Lincoln Center (1),thursday,6,131.6
314,66 St-Lincoln Center (1),thursday,7,458.6
314,66 St-Lincoln Center (1),thursday,8,1027.7
314,66 St-Lincoln Center (1),thursday,9,743.3
314,66 St-Lincoln Center (1),thursday,10,542.0
314,66 St-Lincoln Center (1),thursday,11,541.5
314,66 St-Lincoln Center (1),thursday,12,622.0
314,66 St-Lincoln Center (1),thursday,13,676.2
314,66 St-Lincoln Center (1),thursday,14,1091.3
314,66 St-Lincoln Center (1),thursday,15,1638.0
314,66 St-Lincoln Center (1),thursday,16,1538.8
314,66 St-Lincoln Center (1),thursday,17,1596.3
314,66 St-Lincoln Center (1),thursday,18,1288.9
314,66 St-Lincoln Center (1),thursday,19,867.4
314,66 St-Lincoln Center (1),thursday,20,764.0
314,66 St-Lincoln Center (1),thursday,21,1199.7
314,66 St-Lincoln Center (1),thursday,22,837.1
314,66 St-Lincoln Center (1),thursday,23,324.3
314,66 St-Lincoln Center (1),tuesday,0,76.7
314,66 St-Lincoln Center (1),tuesday,1,34.2
314,66 St-Lincoln Center (1),tuesday,2,10.2
314,66 St-Lincoln Center (1),tuesday,3,5.0
314,66 St-Lincoln Center (1),tuesday,4,12.6
314,66 St-Lincoln Center (1),tuesday,5,44.6
314,66 St-Lincoln Center (1),tuesday,6,137.6
314,66 St-Lincoln Center (1),tuesday,7,482.1
314,66 St-Lincoln Center (1),tuesday,8,1127.5
314,66 St-Lincoln Center (1),tuesday,9,765.7
314,66 St-Lincoln Center (1),tuesday,10,503.5
314,66 St-Lincoln Center (1),tuesday,11,506.2
314,66 St-Lincoln Center (1),tuesday,12,589.1
314,66 St-Lincoln Center (1),tuesday,13,657.1
314,66 St-Lincoln Center (1),tuesday,14,1101.2
314,66 St-Lincoln Center (1),tuesday,15,1673.9
314,66 St-Lincoln Center (1),tuesday,16,1535.7
314,66 St-Lincoln Center (1),tuesday,17,1650.8
314,66 St-Lincoln Center (1),tuesday,18,1297.8
314,66 St-Lincoln Center (1),tuesday,19,814.2
314,66 St-Lincoln Center (1),tuesday,20,727.6
314,66 St-Lincoln Center (1),tuesday,21,994.1
314,66 St-Lincoln Center (1),tuesday,22,859.3
314,66 St-Lincoln Center (1),tuesday,23,343.7
314,66 St-Lincoln Center (1),wednesday,0,96.7
314,66 St-Lincoln Center (1),wednesday,1,36.7
314,66 St-Lincoln Center (1),wednesday,2,13.7
314,66 St-Lincoln Center (1),wednesday,3,6.1
314,66 St-Lincoln Center (1),wednesday,4,10.9
314,66 St-Lincoln Center (1),wednesday,5,42.0
314,66 St-Lincoln Center (1),wednesday,6,139.3
314,66 St-Lincoln Center (1),wednesday,7,480.8
314,66 St-Lincoln Center (1),wednesday,8,1098.0
314,66 St-Lincoln Center (1),wednesday,9,761.2
314,66 St-Lincoln Center (1),wednesday,10,513.6
314,66 St-Lincoln Center (1),wednesday,11,535.1
314,66 St-Lincoln Center (1),wednesday,12,624.2
314,66 St-Lincoln Center (1),wednesday,13,715.6
314,66 St-Lincoln Center (1),wednesday,14,1121.1
314,66 St-Lincoln Center (1),wednesday,15,1670.5
314,66 St-Lincoln Center (1),wednesday,16,1619.2
314,66 St-Lincoln Center (1),wednesday,17,1741.4
314,66 St-Lincoln Center (1),wednesday,18,1317.4
314,66 St-Lincoln Center (1),wednesday,19,862.3
314,66 St-Lincoln Center (1),wednesday,20,733.9
314,66 St-Lincoln Center (1),wednesday,21,1038.7
314,66 St-Lincoln Center (1),wednesday,22,855.3
314,66 St-Lincoln Center (1),wednesday,23,398.1
316,50 St (1),friday,0,346.9
316,50 St (1),friday,1,129.3
316,50 St (1),friday,2,63.4
316,50 St (1),friday,3,36.9
316,50 St (1),friday,4,33.4
316,50 St (1),friday,5,44.8
316,50 St (1),friday,6,84.7
316,50 St (1),friday,7,270.5
316,50 St (1),friday,8,552.6
316,50 St (1),friday,9,637.1
316,50 St (1),friday,10,622.3
316,50 St (1),friday,11,594.0
316,50 St (1),friday,12,641.1
316,50 St (1),friday,13,713.9
316,50 St (1),friday,14,940.9
316,50 St (1),friday,15,1217.0
316,50 St (1),friday,16,1519.5
316,50 St (1),friday,17,1763.0
316,50 St (1),friday,18,1319.0
316,50 St (1),friday,19,958.3
316,50 St (1),friday,20,815.0
316,50 St (1),friday,21,1220.8
316,50 St (1),friday,22,1269.6
316,50 St (1),friday,23,705.3
316,50 St (1),monday,0,183.1
316,50 St (1),monday,1,75.0
316,50 St (1),monday,2,39.8
316,50 St (1),monday,3,24.9
316,50 St (1),monday,4,23.8
316,50 St (1),monday,5,34.5
316,50 St (1),monday,6,84.3
316,50 St (1),monday,7,276.1
316,50 St (1),monday,8,636.2
316,50 St (1),monday,9,639.7
316,50 St (1),monday,10,573.5
316,50 St (1),monday,11,537.4
316,50 St (1),monday,12,564.5
316,50 St (1),monday,13,616.3
316,50 St (1),monday,14,821.2
316,50 St (1),monday,15,1079.8
316,50 St (1),monday,16,1537.3
316,50 St (1),monday,17,2509.9
316,50 St (1),monday,18,1833.6
316,50 St (1),monday,19,1058.7
316,50 St (1),monday,20,764.0
316,50 St (1),monday,21,795.4
316,50 St (1),monday,22,599.2
316,50 St (1),monday,23,364.6
316,50 St (1),saturday,0,464.5
316,50 St (1),saturday,1,202.5
316,50 St (1),saturday,2,107.6
316,50 St (1),saturday,3,62.5
316,50 St (1),saturday,4,47.8
316,50 St (1),saturday,5,34.7
316,50 St (1),saturday,6,63.4
316,50 St (1),saturday,7,150.5
316,50 St (1),saturday,8,375.5
316,50 St (1),saturday,9,525.9
316,50 St (1),saturday,10,613.4
316,50 St (1),saturday,11,603.6
316,50 St (1),saturday,12,617.7
316,50 St (1),saturday,13,645.8
316,50 St (1),saturday,14,729.6
316,50 St (1),saturday,15,854.4
316,50 St (1),saturday,16,1311.5
316,50 St (1),saturday,17,1145.0
316,50 St (1),saturday,18,939.3
316,50 St (1),saturday,19,847.4
316,50 St (1),saturday,20,735.2
316,50 St (1),saturday,21,860.7
316,50 St (1),saturday,22,1424.3
316,50 St (1),saturday,23,857.3
316,50 St (1),sunday,0,424.3
316,50 St (1),sunday,1,207.7
316,50 St (1),sunday,2,108.7
316,50 St (1),sunday,3,68.9
316,50 St (1),sunday,4,54.5
316,50 St (1),sunday,5,37.1
316,50 St (1),sunday,6,78.5
316,50 St (1),sunday,7,140.7
316,50 St (1),sunday,8,336.8
316,50 St (1),sunday,9,489.9
316,50 St (1),sunday,10,515.9
316,50 St (1),sunday,11,551.9
316,50 St (1),sunday,12,637.7
316,50 St (1),sunday,13,572.7
316,50 St (1),sunday,14,625.4
316,50 St (1),sunday,15,821.1
316,50 St (1),sunday,16,1009.9
316,50 St (1),sunday,17,1115.0
316,50 St (1),sunday,18,881.7
316,50 St (1),sunday,19,648.7
316,50 St (1),sunday,20,559.8
316,50 St (1),sunday,21,698.0
316,50 St (1),sunday,22,550.9
316,50 St (1),sunday,23,313.0
316,50 St (1),thursday,0,316.0
316,50 St (1),thursday,1,106.8
316,50 St (1),thursday,2,50.8
316,50 St (1),thursday,3,28.4
316,50 St (1),thursday,4,28.7
316,50 St (1),thursday,5,42.6
316,50 St (1),thursday,6,88.6
316,50 St (1),thursday,7,301.3
316,50 St (1),thursday,8,639.4
316,50 St (1),thursday,9,659.0
316,50 St (1),thursday,10,607.7
316,50 St (1),thursday,11,588.4
316,50 St (1),thursday,12,631.9
316,50 St (1),thursday,13,709.6
316,50 St (1),thursday,14,960.2
316,50 St (1),thursday,15,1275.3
316,50 St (1),thursday,16,1862.7
316,50 St (1),thursday,17,2936.6
316,50 St (1),thursday,18,2173.4
316,50 St (1),thursday,19,1311.7
316,50 St (1),thursday,20,987.9
316,50 St (1),thursday,21,1404.0
316,50 St (1),thursday,22,1138.9
316,50 St (1),thursday,23,548.4
316,50 St (1),tuesday,0,267.3
316,50 St (1),tuesday,1,81.0
316,50 St (1),tuesday,2,38.3
316,50 St (1),tuesday,3,21.4
316,50 St (1),tuesday,4,22.9
316,50 St (1),tuesday,5,41.3
316,50 St (1),tuesday,6,88.0
316,50 St (1),tuesday,7,308.9
316,50 St (1),tuesday,8,660.2
316,50 St (1),tuesday,9,656.2
316,50 St (1),tuesday,10,590.8
316,50 St (1),tuesday,11,554.2
316,50 St (1),tuesday,12,599.1
316,50 St (1),tuesday,13,676.9
316,50 St (1),tuesday,14,913.0
316,50 St (1),tuesday,15,1230.5
316,50 St (1),tuesday,16,1869.4
316,50 St (1),tuesday,17,3269.1
316,50 St (1),tuesday,18,2324.2
316,50 St (1),tuesday,19,1311.3
316,50 St (1),tuesday,20,967.2
316,50 St (1),tuesday,21,1387.8
316,50 St (1),tuesday,22,941.2
316,50 St (1),tuesday,23,437.0
316,50 St (1),wednesday,0,299.1
316,50 St (1),wednesday,1,97.0
316,50 St (1),wednesday,2,43.1
316,50 St (1),wednesday,3,25.1
316,50 St (1),wednesday,4,26.3
316,50 St (1),wednesday,5,42.5
316,50 St (1),wednesday,6,87.7
316,50 St (1),wednesday,7,300.5
316,50 St (1),wednesday,8,682.5
316,50 St (1),wednesday,9,688.5
316,50 St (1),wednesday,10,593.9
316,50 St (1),wednesday,11,561.0
316,50 St (1),wednesday,12,628.9
316,50 St (1),wednesday,13,747.2
316,50 St (1),wednesday,14,942.1
316,50 St (1),wednesday,15,1308.0
316,50 St (1),wednesday,16,2069.6
316,50 St (1),wednesday,17,3282.3
316,50 St (1),wednesday,18,2304.8
316,50 St (1),wednesday,19,1345.8
316,50 St (1),wednesday,20,955.9
316,50 St (1),wednesday,21,1170.0
316,50 St (1),wednesday,22,1149.0
316,50 St (1),wednesday,23,532.5
318,"34 St-Penn Station (1,2,3)",friday,0,677.0
318,"34 St-Penn Station (1,2,3)",friday,1,230.3
318,"34 St-Penn Station (1,2,3)",friday,2,108.7
318,"34 St-Penn Station (1,2,3)",friday,3,59.6
318,"34 St-Penn Station (1,2,3)",friday,4,99.9
318,"34 St-Penn Station (1,2,3)",friday,5,776.0
318,"34 St-Penn Station (1,2,3)",friday,6,1892.8
318,"34 St-Penn Station (1,2,3)",friday,7,3498.3
318,"34 St-Penn Station (1,2,3)",friday,8,3810.8
318,"34 St-Penn Station (1,2,3)",friday,9,2805.1
318,"34 St-Penn Station (1,2,3)",friday,10,1947.0
318,"34 St-Penn Station (1,2,3)",friday,11,1912.1
318,"34 St-Penn Station (1,2,3)",friday,12,1958.3
318,"34 St-Penn Station (1,2,3)",friday,13,2250.4
318,"34 St-Penn Station (1,2,3)",friday,14,2448.5
318,"34 St-Penn Station (1,2,3)",friday,15,2801.3
318,"34 St-Penn Station (1,2,3)",friday,16,3228.7
318,"34 St-Penn Station (1,2,3)",friday,17,3796.1
318,"34 St-Penn Station (1,2,3)",friday,18,3295.1
318,"34 St-Penn Station (1,2,3)",friday,19,2565.4
318,"34 St-Penn Station (1,2,3)",friday,20,1932.7
318,"34 St-Penn Station (1,2,3)",friday,21,1880.3
318,"34 St-Penn Station (1,2,3)",friday,22,2100.6
318,"34 St-Penn Station (1,2,3)",friday,23,1428.3
318,"34 St-Penn Station (1,2,3)",monday,0,461.4
318,"34 St-Penn Station (1,2,3)",monday,1,185.3
318,"34 St-Penn Station (1,2,3)",monday,2,93.8
318,"34 St-Penn Station (1,2,3)",monday,3,50.2
318,"34 St-Penn Station (1,2,3)",monday,4,95.6
318,"34 St-Penn Station (1,2,3)",monday,5,778.8
318,"34 St-Penn Station (1,2,3)",monday,6,2126.6
318,"34 St-Penn Station (1,2,3)",monday,7,4577.3
318,"34 St-Penn Station (1,2,3)",monday,8,5640.2
318,"34 St-Penn Station (1,2,3)",monday,9,3779.3
318,"34 St-Penn Station (1,2,3)",monday,10,2105.3
318,"34 St-Penn Station (1,2,3)",monday,11,1839.3
318,"34 St-Penn Station (1,2,3)",monday,12,1813.3
318,"34 St-Penn Station (1,2,3)",monday,13,2021.4
318,"34 St-Penn Station (1,2,3)",monday,14,2145.7
318,"34 St-Penn Station (1,2,3)",monday,15,2449.9
318,"34 St-Penn Station (1,2,3)",monday,16,2957.2
318,"34 St-Penn Station (1,2,3)",monday,17,4071.1
318,"34 St-Penn Station (1,2,3)",monday,18,3225.0
318,"34 St-Penn Station (1,2,3)",monday,19,2278.8
318,"34 St-Penn Station (1,2,3)",monday,20,1750.3
318,"34 St-Penn Station (1,2,3)",monday,21,1779.0
318,"34 St-Penn Station (1,2,3)",monday,22,1585.4
318,"34 St-Penn Station (1,2,3)",monday,23,868.0
318,"34 St-Penn Station (1,2,3)",saturday,0,863.6
318,"34 St-Penn Station (1,2,3)",saturday,1,372.2
318,"34 St-Penn Station (1,2,3)",saturday,2,180.7
318,"34 St-Penn Station (1,2,3)",saturday,3,102.8
318,"34 St-Penn Station (1,2,3)",saturday,4,101.2
318,"34 St-Penn Station (1,2,3)",saturday,5,187.4
318,"34 St-Penn Station (1,2,3)",saturday,6,541.9
318,"34 St-Penn Station (1,2,3)",saturday,7,701.0
318,"34 St-Penn Station (1,2,3)",saturday,8,1036.8
318,"34 St-Penn Station (1,2,3)",saturday,9,1349.5
318,"34 St-Penn Station (1,2,3)",saturday,10,1643.0
318,"34 St-Penn Station (1,2,3)",saturday,11,2071.4
318,"34 St-Penn Station (1,2,3)",saturday,12,2315.9
318,"34 St-Penn Station (1,2,3)",saturday,13,2514.0
318,"34 St-Penn Station (1,2,3)",saturday,14,2494.3
318,"34 St-Penn Station (1,2,3)",saturday,15,2679.2
318,"34 St-Penn Station (1,2,3)",saturday,16,2767.3
318,"34 St-Penn Station (1,2,3)",saturday,17,2767.5
318,"34 St-Penn Station (1,2,3)",saturday,18,2720.7
318,"34 St-Penn Station (1,2,3)",saturday,19,2335.7
318,"34 St-Penn Station (1,2,3)",saturday,20,1915.8
318,"34 St-Penn Station (1,2,3)",saturday,21,1874.8
318,"34 St-Penn Station (1,2,3)",saturday,22,2001.2
318,"34 St-Penn Station (1,2,3)",saturday,23,1492.6
318,"34 St-Penn Station (1,2,3)",sunday,0,813.2
318,"34 St-Penn Station (1,2,3)",sunday,1,396.7
318,"34 St-Penn Station (1,2,3)",sunday,2,186.4
318,"34 St-Penn Station (1,2,3)",sunday,3,98.6
318,"34 St-Penn Station (1,2,3)",sunday,4,97.9
318,"34 St-Penn Station (1,2,3)",sunday,5,128.9
318,"34 St-Penn Station (1,2,3)",sunday,6,384.7
318,"34 St-Penn Station (1,2,3)",sunday,7,506.0
318,"34 St-Penn Station (1,2,3)",sunday,8,775.0
318,"34 St-Penn Station (1,2,3)",sunday,9,1135.5
318,"34 St-Penn Station (1,2,3)",sunday,10,1382.4
318,"34 St-Penn Station (1,2,3)",sunday,11,1682.0
318,"34 St-Penn Station (1,2,3)",sunday,12,1956.6
318,"34 St-Penn Station (1,2,3)",sunday,13,2172.5
318,"34 St-Penn Station (1,2,3)",sunday,14,2322.4
318,"34 St-Penn Station (1,2,3)",sunday,15,2292.5
318,"34 St-Penn Station (1,2,3)",sunday,16,2463.2
318,"34 St-Penn Station (1,2,3)",sunday,17,2597.1
318,"34 St-Penn Station (1,2,3)",sunday,18,2431.6
318,"34 St-Penn Station (1,2,3)",sunday,19,2149.3
318,"34 St-Penn Station (1,2,3)",sunday,20,1906.4
318,"34 St-Penn Station (1,2,3)",sunday,21,1835.3
318,"34 St-Penn Station (1,2,3)",sunday,22,1335.3
318,"34 St-Penn Station (1,2,3)",sunday,23,859.0
318,"34 St-Penn Station (1,2,3)",thursday,0,532.2
318,"34 St-Penn Station (1,2,3)",thursday,1,202.0
318,"34 St-Penn Station (1,2,3)",thursday,2,99.2
318,"34 St-Penn Station (1,2,3)",thursday,3,55.1
318,"34 St-Penn Station (1,2,3)",thursday,4,104.2
318,"34 St-Penn Station (1,2,3)",thursday,5,865.3
318,"34 St-Penn Station (1,2,3)",thursday,6,2337.7
318,"34 St-Penn Station (1,2,3)",thursday,7,5208.2
318,"34 St-Penn Station (1,2,3)",thursday,8,6927.4
318,"34 St-Penn Station (1,2,3)",thursday,9,4695.5
318,"34 St-Penn Station (1,2,3)",thursday,10,2328.7
318,"34 St-Penn Station (1,2,3)",thursday,11,2012.0
318,"34 St-Penn Station (1,2,3)",thursday,12,1928.3
318,"34 St-Penn Station (1,2,3)",thursday,13,2149.1
318,"34 St-Penn Station (1,2,3)",thursday,14,2293.2
318,"34 St-Penn Station (1,2,3)",thursday,15,2628.2
318,"34 St-Penn Station (1,2,3)",thursday,16,3326.1
318,"34 St-Penn Station (1,2,3)",thursday,17,4725.3
318,"34 St-Penn Station (1,2,3)",thursday,18,3837.6
318,"34 St-Penn Station (1,2,3)",thursday,19,2624.0
318,"34 St-Penn Station (1,2,3)",thursday,20,1988.4
318,"34 St-Penn Station (1,2,3)",thursday,21,1988.4
318,"34 St-Penn Station (1,2,3)",thursday,22,1862.8
318,"34 St-Penn Station (1,2,3)",thursday,23,1187.4
318,"34 St-Penn Station (1,2,3)",tuesday,0,476.1
318,"34 St-Penn Station (1,2,3)",tuesday,1,160.9
318,"34 St-Penn Station (1,2,3)",tuesday,2,79.8
318,"34 St-Penn Station (1,2,3)",tuesday,3,46.3
318,"34 St-Penn Station (1,2,3)",tuesday,4,102.8
318,"34 St-Penn Station (1,2,3)",tuesday,5,893.2
318,"34 St-Penn Station (1,2,3)",tuesday,6,2484.7
318,"34 St-Penn Station (1,2,3)",tuesday,7,5682.9
318,"34 St-Penn Station (1,2,3)",tuesday,8,7787.9
318,"34 St-Penn Station (1,2,3)",tuesday,9,5017.6
318,"34 St-Penn Station (1,2,3)",tuesday,10,2379.1
318,"34 St-Penn Station (1,2,3)",tuesday,11,1940.5
318,"34 St-Penn Station (1,2,3)",tuesday,12,1874.1
318,"34 St-Penn Station (1,2,3)",tuesday,13,2053.4
318,"34 St-Penn Station (1,2,3)",tuesday,14,2215.6
318,"34 St-Penn Station (1,2,3)",tuesday,15,2550.4
318,"34 St-Penn Station (1,2,3)",tuesday,16,3321.0
318,"34 St-Penn Station (1,2,3)",tuesday,17,4938.7
318,"34 St-Penn Station (1,2,3)",tuesday,18,3900.8
318,"34 St-Penn Station (1,2,3)",tuesday,19,2480.1
318,"34 St-Penn Station (1,2,3)",tuesday,20,1876.2
318,"34 St-Penn Station (1,2,3)",tuesday,21,1932.9
318,"34 St-Penn Station (1,2,3)",tuesday,22,1667.1
318,"34 St-Penn Station (1,2,3)",tuesday,23,967.1
318,"34 St-Penn Station (1,2,3)",wednesday,0,486.5
318,"34 St-Penn Station (1,2,3)",wednesday,1,181.8
318,"34 St-Penn Station (1,2,3)",wednesday,2,90.0
318,"34 St-Penn Station (1,2,3)",wednesday,3,52.7
318,"34 St-Penn Station (1,2,3)",wednesday,4,103.0
318,"34 St-Penn Station (1,2,3)",wednesday,5,884.0
318,"34 St-Penn Station (1,2,3)",wednesday,6,2471.0
318,"34 St-Penn Station (1,2,3)",wednesday,7,5574.5
318,"34 St-Penn Station (1,2,3)",wednesday,8,7677.8
318,"34 St-Penn Station (1,2,3)",wednesday,9,5055.2
318,"34 St-Penn Station (1,2,3)",wednesday,10,2364.9
318,"34 St-Penn Station (1,2,3)",wednesday,11,2016.9
318,"34 St-Penn Station (1,2,3)",wednesday,12,1952.2
318,"34 St-Penn Station (1,2,3)",wednesday,13,2130.7
318,"34 St-Penn Station (1,2,3)",wednesday,14,2253.8
318,"34 St-Penn Station (1,2,3)",wednesday,15,2608.2
318,"34 St-Penn Station (1,2,3)",wednesday,16,3338.5
318,"34 St-Penn Station (1,2,3)",wednesday,17,4903.2
318,"34 St-Penn Station (1,2,3)",wednesday,18,3897.0
318,"34 St-Penn Station (1,2,3)",wednesday,19,2560.0
318,"34 St-Penn Station (1,2,3)",wednesday,20,1946.9
318,"34 St-Penn Station (1,2,3)",wednesday,21,1915.6
318,"34 St-Penn Station (1,2,3)",wednesday,22,1745.6
318,"34 St-Penn Station (1,2,3)",wednesday,23,1067.3
319,28 St (1),friday,0,113.8
319,28 St (1),friday,1,50.4
319,28 St (1),friday,2,27.2
319,28 St (1),friday,3,13.8
319,28 St (1),friday,4,12.4
319,28 St (1),friday,5,22.3
319,28 St (1),friday,6,63.7
319,28 St (1),friday,7,209.4
319,28 St (1),friday,8,459.8
319,28 St (1),friday,9,538.0
319,28 St (1),friday,10,504.0
319,28 St (1),friday,11,465.1
319,28 St (1),friday,12,487.2
319,28 St (1),friday,13,490.3
319,28 St (1),friday,14,547.8
319,28 St (1),friday,15,680.9
319,28 St (1),friday,16,804.6
319,28 St (1),friday,17,984.6
319,28 St (1),friday,18,885.5
319,28 St (1),friday,19,572.9
319,28 St (1),friday,20,429.7
319,28 St (1),friday,21,349.9
319,28 St (1),friday,22,309.8
319,28 St (1),friday,23,246.6
319,28 St (1),monday,0,54.9
319,28 St (1),monday,1,29.2
319,28 St (1),monday,2,18.6
319,28 St (1),monday,3,12.3
319,28 St (1),monday,4,17.1
319,28 St (1),monday,5,22.5
319,28 St (1),monday,6,60.4
319,28 St (1),monday,7,217.1
319,28 St (1),monday,8,518.1
319,28 St (1),monday,9,567.2
319,28 St (1),monday,10,471.2
319,28 St (1),monday,11,429.4
319,28 St (1),monday,12,442.8
319,28 St (1),monday,13,425.1
319,28 St (1),monday,14,490.1
319,28 St (1),monday,15,617.1
319,28 St (1),monday,16,800.7
319,28 St (1),monday,17,1121.8
319,28 St (1),monday,18,910.0
319,28 St (1),monday,19,552.6
319,28 St (1),monday,20,470.3
319,28 St (1),monday,21,396.3
319,28 St (1),monday,22,225.4
319,28 St (1),monday,23,148.3
319,28 St (1),saturday,0,155.9
319,28 St (1),saturday,1,93.5
319,28 St (1),saturday,2,65.0
319,28 St (1),saturday,3,43.2
319,28 St (1),saturday,4,24.7
319,28 St (1),saturday,5,17.8
319,28 St (1),saturday,6,35.7
319,28 St (1),saturday,7,88.0
319,28 St (1),saturday,8,225.9
319,28 St (1),saturday,9,380.4
319,28 St (1),saturday,10,438.1
319,28 St (1),saturday,11,442.3
319,28 St (1),saturday,12,456.6
319,28 St (1),saturday,13,477.1
319,28 St (1),saturday,14,452.1
319,28 St (1),saturday,15,502.3
319,28 St (1),saturday,16,532.7
319,28 St (1),saturday,17,532.5
319,28 St (1),saturday,18,531.3
319,28 St (1),saturday,19,473.2
319,28 St (1),saturday,20,324.0
319,28 St (1),saturday,21,278.3
319,28 St (1),saturday,22,266.6
319,28 St (1),saturday,23,229.1
319,28 St (1),sunday,0,153.4
319,28 St (1),sunday,1,104.9
319,28 St (1),sunday,2,67.3
319,28 St (1),sunday,3,46.6
319,28 St (1),sunday,4,34.3
319,28 St (1),sunday,5,17.7
319,28 St (1),sunday,6,36.7
319,28 St (1),sunday,7,71.9
319,28 St (1),sunday,8,191.1
319,28 St (1),sunday,9,326.8
319,28 St (1),sunday,10,369.4
319,28 St (1),sunday,11,358.0
319,28 St (1),sunday,12,360.4
319,28 St (1),sunday,13,360.4
319,28 St (1),sunday,14,367.5
319,28 St (1),sunday,15,364.9
319,28 St (1),sunday,16,373.8
319,28 St (1),sunday,17,402.3
319,28 St (1),sunday,18,379.5
319,28 St (1),sunday,19,284.5
319,28 St (1),sunday,20,233.0
319,28 St (1),sunday,21,184.3
319,28 St (1),sunday,22,152.9
319,28 St (1),sunday,23,108.4
319,28 St (1),thursday,0,98.4
319,28 St (1),thursday,1,42.3
319,28 St (1),thursday,2,23.0
319,28 St (1),thursday,3,11.9
319,28 St (1),thursday,4,13.2
319,28 St (1),thursday,5,24.1
319,28 St (1),thursday,6,68.8
319,28 St (1),thursday,7,237.4
319,28 St (1),thursday,8,572.9
319,28 St (1),thursday,9,604.2
319,28 St (1),thursday,10,497.3
319,28 St (1),thursday,11,462.7
319,28 St (1),thursday,12,495.5
319,28 St (1),thursday,13,476.8
319,28 St (1),thursday,14,545.1
319,28 St (1),thursday,15,674.4
319,28 St (1),thursday,16,916.6
319,28 St (1),thursday,17,1328.0
319,28 St (1),thursday,18,1125.9
319,28 St (1),thursday,19,667.6
319,28 St (1),thursday,20,548.8
319,28 St (1),thursday,21,458.6
319,28 St (1),thursday,22,328.8
319,28 St (1),thursday,23,209.1
319,28 St (1),tuesday,0,72.8
319,28 St (1),tuesday,1,24.2
319,28 St (1),tuesday,2,11.4
319,28 St (1),tuesday,3,7.3
319,28 St (1),tuesday,4,9.0
319,28 St (1),tuesday,5,20.2
319,28 St (1),tuesday,6,69.1
319,28 St (1),tuesday,7,248.5
319,28 St (1),tuesday,8,611.5
319,28 St (1),tuesday,9,618.7
319,28 St (1),tuesday,10,485.5
319,28 St (1),tuesday,11,459.5
319,28 St (1),tuesday,12,490.5
319,28 St (1),tuesday,13,478.0
319,28 St (1),tuesday,14,533.6
319,28 St (1),tuesday,15,674.8
319,28 St (1),tuesday,16,948.9
319,28 St (1),tuesday,17,1417.0
319,28 St (1),tuesday,18,1157.6
319,28 St (1),tuesday,19,671.3
319,28 St (1),tuesday,20,530.6
319,28 St (1),tuesday,21,443.2
319,28 St (1),tuesday,22,259.2
319,28 St (1),tuesday,23,165.2
319,28 St (1),wednesday,0,87.3
319,28 St (1),wednesday,1,32.9
319,28 St (1),wednesday,2,15.0
319,28 St (1),wednesday,3,8.2
319,28 St (1),wednesday,4,9.4
319,28 St (1),wednesday,5,23.3
319,28 St (1),wednesday,6,70.9
319,28 St (1),wednesday,7,239.9
319,28 St (1),wednesday,8,603.3
319,28 St (1),wednesday,9,610.5
319,28 St (1),wednesday,10,486.1
319,28 St (1),wednesday,11,461.8
319,28 St (1),wednesday,12,500.6
319,28 St (1),wednesday,13,495.0
319,28 St (1),wednesday,14,558.0
319,28 St (1),wednesday,15,708.2
319,28 St (1),wednesday,16,928.9
319,28 St (1),wednesday,17,1395.8
319,28 St (1),wednesday,18,1187.3
319,28 St (1),wednesday,19,712.5
319,28 St (1),wednesday,20,553.9
319,28 St (1),wednesday,21,459.0
319,28 St (1),wednesday,22,299.7
319,28 St (1),wednesday,23,198.8
320,23 St (1),friday,0,117.0
320,23 St (1),friday,1,52.2
320,23 St (1),friday,2,27.1
